SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
23,12:43:19,2025-10-15,g34p_light_v2,mrk,,377,,,0.077323,2.922782,0.075330,1.395374,2.130510,2.095653,3.758094,1.627584,23.077213,23.461052,41.383911,0.441786,7.500000,PSF-00438_20251015124319_1d3,0.000000,0.000000,0.000000,75.971245,245.876373,0.691019,0.5,0.80,11.847774,1.000000,60.88,59.89,26.62,27.83,27.83,90.81,156.8,-17.9,111.4,43,4.012,12:41:57,2025-10-15,-0.01,1,-0.002,-9999.000,-9999.000,-1.069,-9999.000,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,241.871597,25,-3.426505,239.226227,240.978210,-1.751984,2.480089,2.495730,1.656625,0.569666,0.255718,0.014454,0.426768,0.145860,75.971245,0.000242,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251015124319_1d3,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
24,12:43:44,2025-10-15,g34p_light_v2,mrk,,377,,,0.007148,2.921483,0.007130,0.125589,2.083828,2.080687,3.632784,1.548956,22.915115,22.949717,40.008747,0.441786,7.500000,PSF-00438_20251015124344_b65,0.000000,0.000000,0.000000,76.302048,233.837448,0.673696,0.5,0.80,21.118994,1.000000,59.40,59.31,26.66,27.25,27.25,90.80,156.7,-18.2,111.6,78,4.012,12:41:57,2025-10-15,-0.01,1,0.005,-0.001,-0.005,24.923,64.589,32.117,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,227.868317,25,-4.860898,225.231522,226.888840,-1.657318,2.479334,2.493781,1.655263,0.569164,0.255294,0.007204,0.428255,0.177800,76.302048,0.000242,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251015124344_b65,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
25,12:46:14,2025-10-15,g34p_light_v2,mrk,,374,,,0.002737,2.921949,0.002734,0.039470,2.066438,2.065451,3.338167,1.271729,22.747883,22.758757,36.764961,0.441786,7.500000,PSF-00438_20251015124614_0ca,0.000000,0.000000,0.000000,127.235413,499.426971,0.745237,0.5,0.80,13.733269,1.000000,58.17,58.15,26.87,25.82,25.82,90.80,156.7,157.5,-0.5,46,4.009,12:41:57,2025-10-15,-0.01,1,0.012,0.002,-9999.000,3.846,1.981,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,499.426971,25,3.400988,499.791016,504.288666,-4.497650,2.477764,2.492115,1.655752,0.940096,0.253147,-0.011810,0.437041,0.148744,127.235413,0.000241,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251015124614_0ca,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
26,12:51:30,2025-10-15,g34p_light_v2,mrk,,384,,,-0.021980,2.922660,-0.022147,-0.303185,2.061022,2.068600,3.267302,1.206280,22.787079,22.703608,35.991631,0.441786,7.500000,PSF-00438_20251015125130_41f,0.000000,0.000000,0.000000,150.921463,526.597534,0.713403,0.5,0.80,25.687473,1.000000,56.64,56.85,27.28,25.46,25.46,90.78,156.8,142.2,9.3,90,4.002,12:41:57,2025-10-15,-0.01,1,0.026,-9999.000,-9999.000,0.184,-9999.000,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,525.233032,25,-1.301343,523.933411,524.737305,-0.803894,2.475970,2.489994,1.656496,0.901656,0.249051,-0.020701,0.455063,0.188278,149.397964,0.000241,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251015125130_41f,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
27,12:51:51,2025-10-15,g34p_light_v2,mrk,,382,,,0.061822,2.921576,0.060541,0.883945,2.122458,2.100362,3.407526,1.285068,23.137281,23.380688,37.536812,0.441786,7.500000,PSF-00438_20251015125151_36d,0.000000,0.000000,0.000000,173.507446,481.768005,0.639853,0.5,0.80,37.961201,1.000000,58.24,57.63,27.31,26.17,26.17,90.78,156.7,157.5,-0.5,148,4.002,12:41:57,2025-10-15,-0.01,1,0.027,0.004,0.026,137.766,97.548,47.981,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,481.768005,25,-0.043743,480.491638,481.705475,-1.213837,2.476989,2.492092,1.655361,0.940149,0.248800,-0.012896,0.456270,0.240725,173.507446,0.000241,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251015125151_36d,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
28,12:52:11,2025-10-15,g34p_light_v2,mrk,,373,,,0.096196,2.922967,0.093131,1.473388,2.150514,2.113740,3.541512,1.390998,23.286894,23.692036,39.016548,0.441786,7.500000,PSF-00438_20251015125211_e46,0.000000,0.000000,0.000000,197.513931,538.798157,0.633418,0.5,0.80,34.738400,1.000000,58.92,57.91,27.33,26.82,26.82,90.77,156.9,157.6,-0.5,137,4.002,12:41:57,2025-10-15,-0.01,1,-0.004,-9999.000,-9999.000,13.053,-9999.000,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,537.889099,25,-1.906449,533.778931,536.072876,-2.293945,2.477344,2.492976,1.656819,0.940393,0.248541,-0.005673,0.457351,0.230638,197.513931,0.000242,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251015125211_e46,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
29,12:52:40,2025-10-15,g34p_light_v2,mrk,,372,,,0.011827,2.921195,0.011779,0.214754,2.107622,2.102252,3.709479,1.601857,23.159883,23.219048,40.866234,0.441786,7.500000,PSF-00438_20251015125240_453,0.000000,0.000000,0.000000,116.570953,239.153259,0.512568,0.5,0.80,39.810310,1.000000,57.52,57.38,27.40,27.61,27.61,90.77,156.6,-17.6,111.3,194,4.000,12:52:23,2025-10-15,-0.03,1,0.020,0.026,0.016,42.960,82.717,41.116,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,239.153259,25,0.417377,238.531357,239.749893,-1.218536,2.476629,2.491148,1.654963,0.570150,0.247893,0.002729,0.458957,0.281971,116.570953,0.000244,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251015125240_453,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
30,12:52:56,2025-10-15,g34p_light_v2,mrk,,355,,,0.007419,2.921855,0.007400,0.167962,2.155054,2.150858,4.143874,1.988819,23.694979,23.741203,45.651073,0.441786,7.500000,PSF-00438_20251015125256_211,0.000000,0.000000,0.000000,144.688721,379.787872,0.619028,0.5,0.80,38.039940,1.000000,58.70,58.58,27.43,29.52,29.52,90.77,156.7,157.2,-0.3,154,3.969,12:52:23,2025-10-15,-0.03,1,-0.022,-0.058,-0.033,7.961,135.511,67.927,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,375.376953,25,-3.328084,373.281952,375.030396,-1.748444,2.478191,2.492681,1.655654,0.939264,0.247550,0.024803,0.459777,0.245500,144.688721,0.000241,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251015125256_211,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
31,12:53:16,2025-10-15,g34p_light_v2,mrk,,361,,,-0.031135,2.922662,-0.031470,-0.602974,2.108483,2.123544,3.791273,1.682791,23.392851,23.226931,41.764462,0.441786,7.500000,PSF-00438_20251015125316_c28,0.000000,0.000000,0.000000,92.817665,268.075073,0.653762,0.5,0.80,29.918634,1.000000,57.29,57.70,27.48,27.98,27.98,90.78,156.8,-17.0,110.8,114,3.980,12:52:23,2025-10-15,-0.03,1,-0.005,-9999.000,-9999.000,0.998,-9999.000,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,265.909546,25,-1.580202,264.986511,265.816193,-0.829681,2.477030,2.490822,1.656499,0.571241,0.247142,0.006198,0.460845,0.210220,92.817665,0.000241,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251015125316_c28,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
32,12:53:32,2025-10-15,g34p_light_v2,mrk,,367,,,0.064956,2.922245,0.063543,1.089967,2.171293,2.144078,3.678183,1.506890,23.620022,23.919836,40.520340,0.441786,7.500000,PSF-00438_20251015125332_31c,0.000000,0.000000,0.000000,145.687225,522.947510,0.721411,0.5,0.80,36.900997,1.000000,58.89,58.15,27.51,27.47,27.47,90.77,156.8,157.4,-0.4,128,3.999,12:52:23,2025-10-15,-0.03,1,-0.000,-0.013,-0.045,27.815,12.227,5.978,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,516.827698,25,-5.059562,511.218323,515.714905,-4.496582,2.477615,2.492917,1.656061,0.939825,0.246846,-0.000203,0.461625,0.222336,145.687225,0.000240,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251015125332_31c,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
33,12:53:51,2025-10-15,g34p_light_v2,mrk,,360,,,0.042922,2.921075,0.042301,0.719456,2.188081,2.170104,3.682020,1.493939,23.907135,24.105179,40.563286,0.441786,7.500000,PSF-00438_20251015125351_825,0.000000,0.000000,0.000000,196.713211,555.944275,0.646164,0.5,0.80,20.827223,1.000000,59.21,58.73,27.54,27.48,27.48,90.77,156.6,154.9,1.1,81,3.998,12:52:23,2025-10-15,-0.03,1,-0.066,-0.015,0.078,169.577,85.079,41.729,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,554.531311,25,-1.454442,552.226807,553.865173,-1.638367,2.478353,2.493331,1.654836,0.933542,0.246472,-0.000442,0.462613,0.179788,196.713211,0.000241,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251015125351_825,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
34,12:55:02,2025-10-15,g34p_light_v2,mrk,,145,,,0.043039,2.922723,0.042414,1.090224,2.187331,2.160123,4.435608,2.248277,23.795601,24.095318,48.862011,0.441786,7.500000,PSF-00438_20251015125502_9b7,0.000000,0.000000,0.000000,252.909424,314.407227,0.195599,0.5,0.80,112.526962,1.000000,58.48,57.75,27.75,30.70,30.70,90.78,156.8,157.3,-0.3,1438,3.997,12:52:23,2025-10-15,-0.03,1,0.016,0.000,-0.012,225.637,128.277,63.696,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,304.210052,25,-7.722394,301.090851,303.368134,-2.277283,2.477033,2.492316,1.656563,0.939698,0.244454,0.035291,0.466410,1.401091,252.909424,0.000243,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251015125502_9b7,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
35,12:55:23,2025-10-15,g34p_light_v2,mrk,,135,,,0.112636,2.923172,0.108456,2.109864,2.210610,2.157987,3.917017,1.706406,23.771421,24.351091,43.148098,0.441786,7.500000,PSF-00438_20251015125523_e37,0.000000,0.000000,0.000000,146.324509,215.719437,0.321691,0.5,0.80,219.514435,1.000000,58.83,57.43,27.83,28.54,28.54,90.78,156.9,157.4,-0.4,1706,3.996,12:52:23,2025-10-15,-0.03,1,-0.005,0.004,0.006,101.376,51.057,24.777,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,206.338760,25,-6.596022,205.744385,206.290482,-0.546097,2.476592,2.492753,1.657034,0.939944,0.243685,0.008617,0.467466,1.641914,146.324509,0.000243,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251015125523_e37,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
36,12:55:44,2025-10-15,g34p_light_v2,mrk,,130,,,0.093375,2.921388,0.090483,1.953241,2.263072,2.214318,4.153385,1.890313,24.393280,24.930359,45.754349,0.441786,7.500000,PSF-00438_20251015125544_786,0.000000,0.000000,0.000000,170.868866,218.445267,0.217796,0.5,0.80,31.388443,1.000000,59.96,58.67,27.91,29.56,29.56,90.78,156.7,-16.6,110.6,360,3.996,12:52:23,2025-10-15,-0.03,1,0.014,0.019,0.051,9.773,13.825,20.062,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,213.573212,25,-3.326261,212.953094,213.690399,-0.737305,2.478189,2.494219,1.655164,0.571984,0.242962,0.019729,0.468508,0.431413,170.868866,0.000244,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251015125544_786,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
37,12:56:10,2025-10-15,g34p_light_v2,mrk,,165,,,0.263038,2.922687,0.241319,4.224593,2.367791,2.262595,3.901771,1.533980,24.929571,26.088627,42.990219,0.441786,7.500000,PSF-00438_20251015125610_519,0.000000,0.000000,0.000000,111.970428,208.689651,0.463460,0.5,0.80,136.870438,1.000000,62.38,59.61,28.00,28.48,28.48,90.76,156.8,157.3,-0.3,738,3.995,12:52:23,2025-10-15,-0.03,1,0.013,0.005,-9999.000,-77.243,40.978,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,200.285919,25,-5.708411,201.460007,200.529526,0.930481,2.479385,2.497359,1.656525,0.939525,0.242028,0.005806,0.469715,0.771460,111.970428,0.000241,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251015125610_519,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
38,12:56:41,2025-10-15,g34p_light_v2,mrk,,142,,,0.073489,2.921317,0.071686,1.553420,2.288626,2.249862,4.185479,1.896853,24.786001,25.213043,46.110054,0.441786,7.500000,PSF-00438_20251015125641_bbf,0.000000,0.000000,0.000000,126.284836,174.573807,0.276611,0.5,0.80,86.406265,1.000000,59.88,58.87,28.12,29.69,29.69,90.77,156.7,157.5,-0.5,781,3.995,12:52:23,2025-10-15,-0.03,1,0.003,0.015,0.013,-15.256,-4.110,116.787,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,173.096893,25,-0.981475,174.389359,173.170792,1.218567,2.478393,2.494060,1.655089,0.940069,0.240898,0.018785,0.471164,0.809808,126.284836,0.000240,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251015125641_bbf,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
39,12:57:15,2025-10-15,g34p_light_v2,mrk,,153,,,0.059239,2.921995,0.058062,1.450978,2.306303,2.270123,4.489729,2.183426,25.009691,25.408278,49.462833,0.441786,7.500000,PSF-00438_20251015125715_616,0.000000,0.000000,0.000000,227.169159,266.186401,0.146579,0.5,0.80,103.835571,1.000000,59.87,58.93,28.26,30.92,30.92,90.77,156.7,157.3,-0.3,1771,3.993,12:52:23,2025-10-15,-0.03,1,-0.010,0.007,0.059,189.323,94.937,46.180,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,260.604858,25,-4.124564,259.127136,260.290375,-1.163239,2.478443,2.494012,1.655800,0.939455,0.239612,0.031888,0.472760,1.700425,227.169159,0.000246,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251015125715_616,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
40,12:58:07,2025-10-15,g34p_light_v2,mrk,,155,,,0.022391,2.920812,0.022220,0.447454,2.238077,2.226900,4.003141,1.765064,24.532562,24.655689,44.100456,0.441786,7.500000,PSF-00438_20251015125807_527,0.000000,0.000000,0.000000,130.063171,262.565094,0.504644,0.5,0.80,112.615135,1.000000,57.42,57.14,28.46,28.92,28.92,90.77,156.6,157.5,-0.6,558,3.992,12:52:23,2025-10-15,-0.03,1,0.004,0.052,0.051,-0.518,25.404,94.269,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,252.788895,25,-7.077190,250.861649,252.448318,-1.586670,2.476054,2.490747,1.654562,0.939978,0.237700,0.005652,0.475154,0.609165,107.800125,0.000244,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251015125807_527,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
41,12:58:31,2025-10-15,g34p_light_v2,mrk,,157,,,0.048161,2.922372,0.047380,0.999574,2.283863,2.258937,4.131374,1.847511,24.883646,25.158218,45.509735,0.441786,7.500000,PSF-00438_20251015125831_2c6,0.000000,0.000000,0.000000,333.272339,513.047241,0.350406,0.5,0.80,39.792095,1.000000,58.28,57.64,28.55,29.47,29.47,90.78,156.8,157.3,-0.4,284,3.992,12:52:23,2025-10-15,-0.03,1,0.002,-9999.000,-9999.000,44.533,-9999.000,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,499.318237,25,-11.340273,492.896667,496.836426,-3.939758,2.476689,2.491846,1.656195,0.939707,0.236817,0.011003,0.476258,0.362688,319.987549,0.000241,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251015125831_2c6,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
42,13:07:26,2025-10-15,g34p_light_v2,mrk,,159,,,0.079313,2.921485,0.077217,1.877556,2.185253,2.138355,4.313289,2.128036,23.558664,24.075346,47.520321,0.441786,7.500000,PSF-00438_20251015130726_8a0,0.000000,0.000000,0.000000,175.112122,231.560623,0.243774,0.5,0.80,156.076355,1.000000,52.84,51.71,29.48,30.21,30.21,90.77,156.7,157.2,-0.3,1601,3.946,12:52:23,2025-10-15,-0.03,1,-0.003,-0.023,-9999.000,50.574,23.768,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,228.534943,25,-2.026741,231.350189,228.663422,2.686768,2.468716,2.484461,1.655266,0.939311,0.228272,0.008902,0.501602,1.547172,175.112122,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251015130726_8a0,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
43,13:08:01,2025-10-15,g34p_light_v2,mrk,,,60771,,0.024762,2.920997,0.024553,0.450863,2.188236,2.176972,3.799828,1.611592,23.986158,24.110275,41.867004,0.441786,7.500000,PSF-00438_20251015130801_697,0.000000,0.000000,0.000000,114.241364,330.414642,0.654248,0.5,0.80,51.237110,1.000000,52.69,52.42,29.56,28.02,28.02,90.76,156.6,157.1,-0.3,196,3.980,13:07:39,2025-10-15,0.02,1,0.018,0.042,-0.010,104.804,51.690,25.854,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,319.080231,25,-8.775862,316.628326,317.869629,-1.241302,2.469629,2.484167,1.654755,0.939007,0.227609,-0.017845,0.503483,0.283424,114.241364,0.000243,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251015130801_697,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
1,14:11:51,2025-10-15,g34p_light_v2,mrk,,171,,,0.045752,2.923174,0.045047,1.014637,2.197837,2.172560,4.168262,1.970426,23.962767,24.241562,45.974834,0.441786,7.500000,PSF-00438_20251015141151_03c,0.000000,0.000000,0.000000,104.591492,351.146118,0.702143,0.5,0.80,31.502499,1.000000,49.03,48.47,30.89,29.62,29.62,90.66,156.9,154.4,1.6,112,3.979,14:11:20,2025-10-15,0.13,1,0.070,0.152,0.069,2.014,105.021,51.151,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,345.211029,25,-4.033433,347.319611,345.380371,1.939240,2.464130,2.478865,1.657036,0.932249,0.215976,-0.014969,0.112601,0.208202,104.591492,0.000243,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251015141151_03c,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
2,14:13:36,2025-10-15,g34p_light_v2,mrk,,184,,,-0.008963,2.922298,-0.008991,-0.168189,2.180093,2.184287,3.819953,1.639860,24.092773,24.046518,42.134235,0.441786,7.500000,PSF-00438_20251015141336_0b1,0.000000,0.000000,0.000000,123.983505,507.229126,0.755567,0.5,0.80,33.162327,1.000000,48.30,48.40,31.01,28.11,28.11,90.66,156.8,156.9,-0.1,110,3.979,14:11:20,2025-10-15,0.13,1,-0.003,0.006,0.097,-0.616,-0.669,108.698,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,500.171906,25,-4.286776,502.167114,501.101227,1.065887,2.464009,2.477870,1.656117,0.938566,0.214959,-0.034097,0.129691,0.206008,123.983505,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251015141336_0b1,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
3,14:15:30,2025-10-15,g34p_light_v2,mrk,,180,,,-0.123409,2.921047,-0.128853,-2.942205,2.103565,2.177058,4.102788,1.999223,24.013838,23.203175,45.255417,0.441786,7.500000,PSF-00438_20251015141530_f1c,0.000000,0.000000,0.000000,109.246017,314.981323,0.653167,0.5,0.80,50.103020,1.000000,46.13,47.74,31.19,29.35,29.35,90.66,156.6,-9.2,105.8,192,3.977,14:11:20,2025-10-15,0.13,1,-0.014,-0.036,-0.026,80.721,63.451,30.849,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,309.571991,25,-4.248501,308.489807,308.908142,-0.418335,2.463106,2.474930,1.654807,0.584818,0.213438,-0.021827,0.145981,0.279811,109.246017,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251015141530_f1c,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
4,14:17:23,2025-10-15,g34p_light_v2,mrk,,187,,,0.078954,2.922786,0.076877,1.733804,2.195419,2.152216,4.168200,1.972781,23.740604,24.217167,45.978462,0.441786,7.500000,PSF-00438_20251015141723_e5d,0.000000,0.000000,0.000000,117.075203,309.851288,0.622157,0.5,0.80,64.031738,1.000000,47.77,46.83,31.33,29.62,29.62,90.66,156.8,157.1,-0.2,257,3.974,14:11:20,2025-10-15,0.13,1,0.034,-0.037,-9999.000,113.582,56.669,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,301.743866,25,-5.498811,302.636505,301.990784,0.645721,2.461867,2.477082,1.656628,0.939139,0.212281,-0.020251,0.160789,0.338758,117.075203,0.000246,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251015141723_e5d,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
