SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
23,14:24:47,2025-10-05,g34p_light_v2,mrk,,304,52971,,0.058409,2.922327,0.057265,1.276234,2.267060,2.235473,4.202992,1.935932,24.810879,25.161459,46.647820,0.441786,7.500000,PSF-00438_20251005142447_65f,0.000000,0.000000,0.000000,129.585388,480.795471,0.730477,0.5,0.80,45.939327,1.000000,42.68,42.09,33.89,29.76,29.76,90.10,156.8,155.5,0.8,157,3.983,14:16:46,2025-10-05,0.06,1,-0.001,-0.109,-9999.000,-4.493,63.053,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,464.846130,25,-10.702359,464.597595,465.496552,-0.898956,2.455031,2.469797,1.656147,0.934987,0.191988,-0.049819,0.489078,0.248734,129.585388,0.000244,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251005142447_65f,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
24,14:28:21,2025-10-05,g34p_light_v2,mrk,,289,58069,,0.011188,2.922451,0.011145,0.322922,2.310940,2.302954,4.817557,2.506618,25.566292,25.654943,53.482212,0.441786,7.500000,PSF-00438_20251005142821_053,0.000000,0.000000,0.000000,120.638969,314.450989,0.616350,0.5,0.80,51.385384,1.000000,42.76,42.61,34.21,32.16,32.16,90.08,156.8,17.8,88.7,208,3.984,14:16:46,2025-10-05,0.06,1,-0.096,-0.134,-0.015,4.202,59.619,84.539,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,310.598022,25,-2.897948,308.421143,310.308411,-1.887268,2.455659,2.469829,1.656278,0.633266,0.189663,-0.025027,0.499282,0.294794,120.638969,0.000248,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251005142821_053,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
25,14:31:32,2025-10-05,g34p_light_v2,mrk,,316,50021,,0.108916,2.922225,0.105003,3.596762,2.329173,2.240247,5.283757,2.954584,24.874634,25.862028,58.668320,0.441786,7.500000,PSF-00438_20251005143132_1c3,0.000000,0.000000,0.000000,99.170563,168.707352,0.412174,0.5,0.80,32.787941,1.000000,43.02,41.37,34.24,33.80,33.80,90.06,156.8,-17.4,111.1,199,3.979,14:28:34,2025-10-05,0.05,1,0.001,-0.033,0.028,-1.354,-0.989,43.295,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,168.179153,25,-0.497572,167.502884,167.996078,-0.493195,2.454007,2.470194,1.656040,0.570535,0.189419,-0.005334,0.507681,0.286200,99.170563,0.000247,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251005143132_1c3,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
26,14:34:24,2025-10-05,g34p_light_v2,mrk,,291,56809,,0.031987,2.923132,0.031641,0.835830,2.191623,2.170942,4.482399,2.290775,24.106577,24.336226,49.773457,0.441786,7.500000,PSF-00438_20251005143424_16f,0.000000,0.000000,0.000000,144.224884,394.178528,0.634113,0.5,0.80,40.265232,1.000000,40.43,40.05,34.26,30.89,30.89,90.06,156.9,155.7,0.8,159,3.971,14:28:34,2025-10-05,0.05,1,-0.059,0.019,0.041,55.043,27.287,13.708,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,387.184753,25,-5.642797,384.027954,386.112213,-2.084259,2.452233,2.466712,1.656992,0.935385,0.189272,-0.040972,0.515410,0.250104,134.942657,0.000246,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251005143424_16f,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
27,14:38:45,2025-10-05,g34p_light_v2,mrk,,308,53911,,0.040542,2.923196,0.039988,1.527173,2.303139,2.265391,5.592609,3.289471,25.148655,25.567703,62.084915,0.441786,7.500000,PSF-00438_20251005143845_732,0.000000,0.000000,0.000000,71.696877,182.395691,0.606916,0.5,0.80,40.114220,1.000000,41.27,40.60,34.78,34.82,34.82,90.08,156.9,-18.2,111.6,165,3.970,14:28:34,2025-10-05,0.05,1,-0.001,-0.024,-0.016,2.920,8.318,13.555,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,179.414032,25,-2.083242,178.812149,179.417709,-0.605560,2.452861,2.467739,1.657059,0.569144,0.185464,0.000588,0.525230,0.255944,71.696877,0.000250,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251005143845_732,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
1,14:46:51,2025-10-05,g34p_light_v2,mrk,,276,50917,,0.019803,2.921537,0.019670,0.633630,2.304298,2.288619,5.086324,2.782027,25.412373,25.586464,56.477531,0.441786,7.500000,PSF-00438_20251005144651_bdd,0.000000,0.000000,0.000000,167.401306,267.031189,0.373102,0.5,0.80,183.958023,1.000000,38.72,38.46,35.94,33.12,33.12,90.06,156.7,4.7,97.0,1233,3.969,14:46:36,2025-10-05,0.10,1,-0.017,-0.016,0.009,4.765,94.060,114.429,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,253.223068,25,-9.554116,252.184158,253.373657,-1.189499,2.449773,2.463983,1.655320,0.609412,0.177274,-0.034991,0.128812,1.216132,167.401306,0.000247,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251005144651_bdd,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
2,14:50:00,2025-10-05,g34p_light_v2,mrk,,288,51330,,0.034879,2.921699,0.034468,0.901704,2.261582,2.239263,4.528716,2.267134,24.865026,25.112858,50.287357,0.441786,7.500000,PSF-00438_20251005145000_1a5,0.000000,0.000000,0.000000,227.149124,349.374573,0.349841,0.5,0.80,145.056671,1.000000,38.35,37.97,35.78,31.07,31.07,90.06,156.7,155.6,0.7,1037,3.962,14:46:36,2025-10-05,0.10,1,0.003,0.082,0.010,2.536,108.061,167.570,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,332.870728,25,-11.846958,328.963989,332.439453,-3.475464,2.449147,2.463508,1.655489,0.935146,0.178401,-0.057807,0.157321,1.039786,227.149124,0.000248,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251005145000_1a5,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
3,14:53:27,2025-10-05,g34p_light_v2,mrk,,274,17999,,-0.007982,2.922112,-0.008004,-0.324370,2.167828,2.175863,5.659180,3.491352,24.159883,24.070665,62.837185,0.441786,7.500000,PSF-00438_20251005145327_f86,0.000000,0.000000,0.000000,88.449951,120.027054,0.263083,0.5,0.80,143.278412,1.000000,37.16,37.29,35.59,35.03,35.03,90.06,156.8,-0.8,100.5,1362,3.927,14:46:36,2025-10-05,0.10,1,0.004,-0.019,-0.015,24.575,18.079,45.325,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,116.902832,25,-2.116960,117.396713,117.000877,0.395836,2.448272,2.461922,1.655922,0.599502,0.179754,-0.006819,0.184338,1.332092,88.449951,0.000247,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251005145327_f86,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
4,14:56:23,2025-10-05,g34p_light_v2,mrk,,265,54109,,0.080319,2.923135,0.078171,2.634659,2.208285,2.143111,5.119831,2.911546,23.799128,24.522875,56.855419,0.441786,7.500000,PSF-00438_20251005145623_00b,0.000000,0.000000,0.000000,177.566528,260.332092,0.317923,0.5,0.80,137.028320,1.000000,38.32,37.19,35.36,33.24,33.24,90.05,156.9,155.5,0.9,1078,3.954,14:46:36,2025-10-05,0.10,1,0.000,0.097,0.057,107.564,116.210,58.874,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,250.526901,25,-6.894929,249.737259,250.475845,-0.738586,2.448177,2.463556,1.656995,0.934992,0.181334,-0.026227,0.204386,1.076611,179.512741,0.000247,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251005145623_00b,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
5,15:00:04,2025-10-05,g34p_light_v2,mrk,,259,60060,,0.088928,2.922795,0.086302,2.618371,2.221058,2.156277,4.846025,2.624966,23.944469,24.663832,53.812878,0.441786,7.500000,PSF-00438_20251005150004_ce9,0.000000,0.000000,0.000000,183.891891,236.187592,0.221416,0.5,0.80,122.230530,1.000000,39.18,38.03,35.07,32.26,32.26,90.05,156.8,35.6,77.3,1380,3.950,14:46:36,2025-10-05,0.10,1,0.034,0.024,0.012,67.145,94.584,93.795,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,224.466919,25,-9.738199,218.832855,222.266922,-3.434067,2.449367,2.464771,1.656639,0.667042,0.183412,-0.034466,0.229297,1.348796,183.891891,0.000250,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251005150004_ce9,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
6,15:03:01,2025-10-05,g34p_light_v2,mrk,,278,52586,,0.128493,2.921718,0.123080,3.469379,2.266875,2.181017,4.706837,2.439962,24.220871,25.174351,52.270897,0.441786,7.500000,PSF-00438_20251005150301_73a,0.000000,0.000000,0.000000,170.834183,223.393219,0.235276,0.5,0.80,110.318565,1.000000,40.46,38.93,34.85,31.75,31.75,90.05,156.7,155.7,0.6,1172,3.946,15:00:17,2025-10-05,0.08,1,0.047,0.017,0.025,170.131,85.766,42.686,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,219.927551,25,-2.314713,220.349548,220.084351,0.265198,2.450610,2.466580,1.655509,0.935492,0.184939,-0.038038,0.247184,1.161798,170.834183,0.000247,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251005150301_73a,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
7,15:05:56,2025-10-05,g34p_light_v2,mrk,,287,54345,,0.109570,2.921458,0.105609,3.074465,2.230759,2.154633,4.750374,2.519615,23.929667,24.775135,52.758339,0.441786,7.500000,PSF-00438_20251005150556_f6e,0.000000,0.000000,0.000000,215.098495,339.540253,0.366501,0.5,0.80,202.546387,1.000000,40.45,39.07,34.57,31.91,31.91,90.04,156.7,155.7,0.6,1382,3.942,15:00:17,2025-10-05,0.08,1,0.002,0.001,-0.005,5.443,19.523,183.857,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,318.456543,25,-15.658033,312.690125,317.157227,-4.467102,2.450860,2.466630,1.655237,0.935564,0.187010,-0.032516,0.264268,1.350166,215.098495,0.000248,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251005150556_f6e,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
8,15:08:58,2025-10-05,g34p_light_v2,mrk,,282,52048,,0.090037,2.922314,0.087346,2.577788,2.238610,2.174829,4.792217,2.553607,24.153431,24.861771,53.221874,0.441786,7.500000,PSF-00438_20251005150858_2c7,0.000000,0.000000,0.000000,130.571014,249.708969,0.477107,0.5,0.80,128.889206,1.000000,41.18,40.01,34.31,32.06,32.06,90.04,156.8,3.5,97.8,675,3.939,15:00:17,2025-10-05,0.08,1,-0.008,-0.006,0.006,-2.094,-23.789,104.551,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,239.551666,25,-7.244870,238.529205,239.352493,-0.823288,2.452165,2.467664,1.656134,0.607245,0.188893,-0.027450,0.281751,0.714841,130.571014,0.000247,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251005150858_2c7,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
9,15:12:25,2025-10-05,g34p_light_v2,mrk,,280,65647,,0.013634,2.922970,0.013570,0.427224,2.197170,2.186600,4.919803,2.722633,24.284561,24.401951,54.639740,0.441786,7.500000,PSF-00438_20251005151225_a2d,0.000000,0.000000,0.000000,117.103104,216.503754,0.459117,0.5,0.80,76.399651,1.000000,40.92,40.72,34.09,32.53,32.53,90.04,156.9,155.7,0.7,416,3.934,15:00:17,2025-10-05,0.08,1,-0.058,-0.033,0.023,1.413,118.556,59.075,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,191.068771,25,-19.057199,182.976364,189.261658,-6.285294,2.453160,2.467352,1.656822,0.935585,0.190514,-0.019086,0.299904,0.481534,117.103104,0.000246,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251005151225_a2d,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
10,15:12:53,2025-10-05,g34p_light_v2,mrk,,280,65647,,0.010598,2.921665,0.010559,0.345445,2.210985,2.202430,5.038347,2.827363,24.457649,24.552650,55.950085,0.441786,7.500000,PSF-00438_20251005151253_26f,0.000000,0.000000,0.000000,101.742264,177.082825,0.425454,0.5,0.80,127.440475,1.000000,41.33,41.17,34.02,32.95,32.95,90.05,156.7,155.5,0.7,749,3.933,15:12:41,2025-10-05,-0.15,0,-0.023,-0.003,0.016,106.663,54.032,26.991,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,164.282089,25,-8.704780,162.633423,164.639420,-2.005997,2.453771,2.468231,1.655454,0.935094,0.191008,-0.013104,0.301862,0.780943,101.742264,0.000246,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251005151253_26f,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
11,15:16:01,2025-10-05,g34p_light_v2,mrk,,283,54727,,0.028197,2.922221,0.027927,0.757042,2.178674,2.159927,4.528871,2.350196,23.985332,24.193514,50.291725,0.441786,7.500000,PSF-00438_20251005151601_560,0.000000,0.000000,0.000000,98.760368,188.376465,0.475729,0.5,0.80,79.013237,1.000000,40.98,40.63,33.91,31.07,31.07,90.05,156.8,122.3,22.0,415,3.929,15:12:41,2025-10-05,-0.15,0,0.053,-0.008,-0.009,5.462,57.330,95.868,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,184.179428,25,-2.845093,184.571381,184.309433,0.261948,2.453073,2.467787,1.656037,0.853300,0.191850,-0.034516,0.318814,0.480822,98.760368,0.000251,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251005151601_560,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
12,15:18:43,2025-10-05,g34p_light_v2,mrk,,285,58301,,0.167436,2.921525,0.158360,4.470292,2.300657,2.190070,4.742807,2.442150,24.324715,25.552984,52.677517,0.441786,7.500000,PSF-00438_20251005151843_078,0.000000,0.000000,0.000000,171.478271,285.437042,0.399243,0.5,0.80,244.614944,1.000000,43.28,41.20,33.91,31.88,31.88,90.03,156.7,155.8,0.6,1532,3.926,15:12:41,2025-10-05,-0.15,0,0.005,0.027,-9999.000,58.659,140.056,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,275.390259,25,-6.823848,276.957397,275.682404,1.274994,2.453836,2.470877,1.655308,0.935631,0.191863,-0.024714,0.332310,1.485207,171.478271,0.000246,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251005151843_078,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
13,15:21:33,2025-10-05,g34p_light_v2,mrk,,273,96057,,0.073785,2.922482,0.071968,2.104536,2.166914,2.114811,4.699367,2.532453,23.488832,24.067522,52.195030,0.441786,7.500000,PSF-00438_20251005152133_de7,0.000000,0.000000,0.000000,251.061554,323.348846,0.223558,0.5,0.80,75.338898,1.000000,41.14,40.15,33.74,31.72,31.72,90.03,156.8,29.4,81.2,842,3.917,15:12:41,2025-10-05,-0.15,0,-0.008,0.035,-9999.000,-39.307,228.234,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,310.585144,25,-9.803813,306.666626,309.334381,-2.667755,2.452475,2.468046,1.656311,0.655206,0.193120,-0.024611,0.342989,0.865185,251.061554,0.000246,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251005152133_de7,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
14,15:24:07,2025-10-05,g34p_light_v2,mrk,,275,32889,,0.069033,2.923395,0.067440,2.130674,2.131748,2.079029,4.865042,2.733294,23.097046,23.682730,54.048363,0.441786,7.500000,PSF-00438_20251005152407_6df,0.000000,0.000000,0.000000,183.956268,273.353088,0.327038,0.5,0.80,101.378395,1.000000,41.47,40.45,33.31,32.33,32.33,90.01,156.9,33.0,79.0,775,3.919,15:12:41,2025-10-05,-0.15,0,-0.001,0.003,0.046,-4.551,-3.957,59.472,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,267.106537,25,-4.541941,266.108398,266.860413,-0.752014,2.452951,2.468578,1.657269,0.662053,0.196417,-0.011861,0.351712,0.804443,184.784180,0.000246,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251005152407_6df,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
15,15:27:25,2025-10-05,g34p_light_v2,mrk,,58256,58256,,0.055900,2.921803,0.054850,1.832352,2.204757,2.159388,5.090674,2.885917,23.983677,24.487577,56.540588,0.441786,7.500000,PSF-00438_20251005152725_dab,0.000000,0.000000,0.000000,128.127335,179.967972,0.288055,0.5,0.80,131.896179,1.000000,44.27,43.36,32.75,33.14,33.14,90.04,156.7,155.9,0.5,1145,3.914,15:24:20,2025-10-05,0.11,1,-0.031,-0.064,-0.118,2.105,125.957,63.045,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,169.228439,25,-7.746088,166.568756,168.895004,-2.326248,2.456956,2.472111,1.655599,0.935982,0.200784,0.004869,0.364285,1.137050,128.127335,0.000243,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251005152725_dab,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
16,15:30:26,2025-10-05,g34p_light_v2,mrk,,284,25329,,0.077581,2.921326,0.075574,2.360826,2.188171,2.129690,4.889935,2.701763,23.656122,24.305721,54.316311,0.441786,7.500000,PSF-00438_20251005153026_c42,0.000000,0.000000,0.000000,102.769020,150.207275,0.315819,0.5,0.80,105.296104,1.000000,45.03,43.82,32.31,32.42,32.42,90.03,156.7,156.2,0.3,834,3.911,15:24:20,2025-10-05,0.11,1,0.002,-9999.000,-9999.000,1.128,-9999.000,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,143.237823,25,-4.786171,142.863754,143.365479,-0.501724,2.457669,2.473223,1.655100,0.936779,0.204235,0.001445,0.375436,0.857107,102.537987,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251005153026_c42,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
17,15:37:13,2025-10-05,g34p_light_v2,mrk,,264,53915,,0.008682,2.922266,0.008657,0.168220,2.151596,2.147430,3.842695,1.691099,23.854836,23.901106,42.686764,0.441786,7.500000,PSF-00438_20251005153713_ac7,0.000000,0.000000,0.000000,174.548859,442.698120,0.605716,0.5,0.80,271.660431,1.000000,42.50,42.41,33.04,28.22,28.22,90.02,156.8,155.6,0.7,1121,3.872,15:24:20,2025-10-05,0.11,1,-0.019,0.005,-9999.000,1.901,174.325,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,421.161896,25,-14.916231,420.530334,421.375488,-0.845154,2.455638,2.469666,1.656083,0.935288,0.198498,-0.057508,0.410919,1.115931,174.548859,0.000248,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251005153713_ac7,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
18,15:39:59,2025-10-05,g34p_light_v2,mrk,,270,52901,,0.078976,2.921651,0.076898,2.358846,2.183055,2.124643,4.836578,2.653524,23.603535,24.252457,53.731552,0.441786,7.500000,PSF-00438_20251005153959_7c6,0.000000,0.000000,0.000000,171.785477,234.810547,0.268408,0.5,0.80,124.124939,1.000000,43.43,42.27,32.91,32.23,32.23,90.01,156.7,54.8,65.1,1156,3.899,15:37:25,2025-10-05,0.09,1,-0.001,-0.003,0.033,7.985,85.630,121.159,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,233.628265,25,-0.710817,236.572266,233.794434,2.777832,2.455476,2.470984,1.655439,0.704972,0.199511,-0.008220,0.419673,1.147311,171.785477,0.000247,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251005153959_7c6,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
19,15:42:34,2025-10-05,g34p_light_v2,mrk,,266,59913,,0.138742,2.921746,0.132452,2.755980,2.204348,2.136109,4.012992,1.808644,23.726112,24.484051,44.572952,0.441786,7.500000,PSF-00438_20251005154234_0b7,0.000000,0.000000,0.000000,109.943031,239.151886,0.540280,0.5,0.80,69.999603,1.000000,44.62,43.24,32.60,28.96,28.96,90.03,156.7,-5.5,103.5,324,3.895,15:37:25,2025-10-05,0.09,1,-0.049,-0.049,0.081,-32.033,126.634,60.297,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,230.322723,25,-6.036480,230.364563,230.522797,-0.158234,2.456836,2.472648,1.655539,0.591245,0.201932,-0.043426,0.427200,0.398675,109.943031,0.000246,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251005154234_0b7,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
20,15:45:41,2025-10-05,g34p_light_v2,mrk,,258,59352,,0.102403,2.921894,0.098936,3.024418,2.151679,2.076771,4.797183,2.645504,23.071329,23.903490,53.293003,0.441786,7.500000,PSF-00438_20251005154541_af8,0.000000,0.000000,0.000000,115.102890,136.489288,0.156689,0.5,0.80,62.344585,1.000000,44.59,43.04,32.19,32.08,32.08,90.02,156.7,-15.3,109.8,995,3.892,15:37:25,2025-10-05,0.09,1,0.012,-0.024,-0.027,60.049,32.681,67.891,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,133.900528,25,-1.873642,133.401276,133.810928,-0.409653,2.456651,2.472696,1.655693,0.574084,0.205244,-0.001146,0.436224,1.002117,115.102890,0.000241,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251005154541_af8,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
