SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
23,13:47:02,2025-10-16,g34p_light_v2,mrk,,159,59878,,0.081791,2.921881,0.079564,2.800838,1.910833,1.841219,4.961020,3.050188,20.439194,21.211971,55.071815,0.441786,7.500000,PSF-00438_20251016134702_edc,0.000000,0.000000,0.000000,173.515320,206.207520,0.158540,0.5,0.80,101.504913,1.000000,41.58,40.06,31.33,32.68,32.68,90.08,156.7,157.5,-0.5,1601,3.991,13:38:44,2025-10-16,0.07,1,0.005,-0.007,-0.041,132.301,66.968,32.690,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,206.207520,25,0.780077,209.537033,207.322632,2.214401,2.452832,2.468843,1.655680,0.940028,0.212278,0.016532,0.476776,1.547165,172.840469,0.000247,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016134702_edc,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
24,13:49:58,2025-10-16,g34p_light_v2,mrk,,137,46261,,0.053991,2.922625,0.053011,1.601806,1.875596,1.835787,4.501542,2.625946,20.376461,20.818331,49.965225,0.441786,7.500000,PSF-00438_20251016134958_0df,0.000000,0.000000,0.000000,279.393555,323.591705,0.136586,0.5,0.80,89.453873,1.000000,40.70,39.83,31.37,30.96,30.96,90.09,156.8,157.2,-0.2,1637,3.987,13:38:44,2025-10-16,0.07,1,0.031,0.022,0.029,207.314,173.811,87.058,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,315.115936,25,-6.506714,312.170135,314.290405,-2.120270,2.452516,2.467640,1.656460,0.939273,0.211877,-0.004839,0.485878,1.580179,279.393555,0.000244,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016134958_0df,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
25,13:53:30,2025-10-16,g34p_light_v2,mrk,,150,60591,,0.010043,2.921378,0.010009,0.393959,1.876430,1.866632,5.280899,3.404469,20.724352,20.833134,58.631371,0.441786,7.500000,PSF-00438_20251016135330_783,0.000000,0.000000,0.000000,124.970200,167.597992,0.254345,0.5,0.80,171.030640,1.000000,40.63,40.42,31.41,33.79,33.79,90.07,156.7,157.1,-0.3,1681,3.982,13:50:11,2025-10-16,0.05,1,0.002,0.001,0.008,4.970,147.634,74.036,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,166.416412,25,-0.749092,167.119507,166.527176,0.592331,2.453300,2.467566,1.655154,0.939142,0.211577,0.029239,0.496030,1.619553,124.970200,0.000242,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016135330_783,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
26,13:56:22,2025-10-16,g34p_light_v2,mrk,,133,,,0.223189,2.920892,0.207346,6.427360,2.017335,1.857689,4.704945,2.687610,20.626551,22.399151,52.240601,0.441786,7.500000,PSF-00438_20251016135622_9b1,0.000000,0.000000,0.000000,110.532043,138.775955,0.203522,0.5,0.80,131.784454,1.000000,43.65,40.20,31.42,31.74,31.74,90.06,156.6,157.5,-0.6,1619,3.978,13:50:11,2025-10-16,0.05,1,0.034,-9999.000,-9999.000,-0.014,-9999.000,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,133.332611,25,-3.904028,132.269379,133.195175,-0.925797,2.452996,2.471649,1.654646,0.940061,0.211469,0.003937,0.504242,1.563524,111.196159,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016135622_9b1,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
27,13:59:28,2025-10-16,g34p_light_v2,mrk,,141,61784,,0.283298,2.922302,0.258261,7.389886,2.028672,1.845341,4.512228,2.483556,20.488882,22.524405,50.099403,0.441786,7.500000,PSF-00438_20251016135928_922,0.000000,0.000000,0.000000,106.839180,153.563049,0.304265,0.5,0.80,29.096491,1.000000,43.95,39.98,31.40,31.00,31.00,90.07,156.8,157.6,-0.5,239,3.974,13:50:11,2025-10-16,0.05,1,0.183,0.094,0.076,38.956,95.328,47.857,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,145.026321,25,-10.437170,136.256226,138.643204,-2.386978,2.452704,2.472055,1.656121,0.940274,0.211645,-0.004677,0.513181,0.322363,106.839180,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016135928_922,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
28,14:03:13,2025-10-16,g34p_light_v2,mrk,,146,60482,,0.025635,2.922240,0.025412,0.863485,1.885976,1.864519,4.832197,2.946221,20.701633,20.939875,53.651581,0.441786,7.500000,PSF-00438_20251016140313_86f,0.000000,0.000000,0.000000,124.825714,168.591156,0.259595,0.5,0.80,138.407288,1.000000,40.60,40.13,31.52,32.21,32.21,90.07,156.8,-16.6,110.6,1333,3.939,13:50:11,2025-10-16,0.05,1,0.005,-0.001,-0.004,71.260,88.599,43.579,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,165.264130,25,-2.261858,165.579910,165.357849,0.222061,2.452893,2.467495,1.656057,0.571900,0.210707,0.008549,0.522608,1.306349,124.825714,0.000246,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016140313_86f,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
29,14:06:35,2025-10-16,g34p_light_v2,mrk,,148,47251,,-0.015781,2.922325,-0.015867,-0.538392,1.857838,1.871219,4.800658,2.942820,20.778681,20.630096,53.308220,0.441786,7.500000,PSF-00438_20251016140635_0d2,0.000000,0.000000,0.000000,198.459152,233.679489,0.150721,0.5,0.80,98.552322,1.000000,39.70,39.99,31.64,32.09,32.09,90.05,156.8,-3.4,102.2,1635,3.936,14:03:25,2025-10-16,0.06,1,-0.001,-0.003,-0.021,-0.648,192.232,103.005,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,225.775116,25,-6.169531,222.597595,224.860199,-2.262604,2.452667,2.466238,1.656145,0.594947,0.209646,0.005581,0.531269,1.577812,198.459152,0.000244,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016140635_0d2,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
30,14:13:28,2025-10-16,g34p_light_v2,mrk,,126,,,0.097586,2.922802,0.094433,2.711179,2.033029,1.965814,4.524134,2.491105,21.831095,22.577545,50.242191,0.441786,7.500000,PSF-00438_20251016141328_1bc,0.000000,0.000000,0.000000,206.580872,510.367004,0.595231,0.5,0.80,61.992310,1.000000,42.76,41.35,31.92,31.05,31.05,90.05,156.8,157.3,-0.3,260,3.956,14:03:25,2025-10-16,0.06,1,-0.001,0.004,-9999.000,12.542,10.324,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,501.888153,25,-7.086303,497.262238,500.237183,-2.974945,2.454445,2.470335,1.656646,0.939557,0.207367,-0.010418,0.547871,0.341522,206.580872,0.000246,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016141328_1bc,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
31,14:15:45,2025-10-16,g34p_light_v2,mrk,,117,,,0.245222,2.922327,0.226238,4.887306,2.074698,1.953557,3.954608,1.879910,21.697145,23.042599,43.921791,0.441786,7.500000,PSF-00438_20251016141545_fa0,0.000000,0.000000,0.000000,246.978882,466.674683,0.470769,0.5,0.80,67.302383,1.000000,43.69,41.14,31.90,28.71,28.71,90.04,156.8,157.5,-0.4,357,3.923,14:13:40,2025-10-16,0.01,1,0.013,0.094,0.104,22.294,125.384,170.167,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,466.674683,25,3.054693,467.854858,471.041351,-3.186493,2.454165,2.471646,1.656147,0.939969,0.207529,-0.037924,0.552577,0.428813,246.978882,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016141545_fa0,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
32,14:19:00,2025-10-16,g34p_light_v2,mrk,,122,,,0.050001,2.921778,0.049160,1.632741,1.921316,1.880750,4.800593,2.879277,20.885096,21.335562,53.308971,0.441786,7.500000,PSF-00438_20251016141900_6bb,0.000000,0.000000,0.000000,133.768921,236.025009,0.433243,0.5,0.80,57.380699,1.000000,40.77,39.91,31.77,32.09,32.09,90.05,156.7,-16.7,110.7,331,3.921,14:13:40,2025-10-16,0.01,1,-0.003,0.009,-9999.000,46.800,23.104,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,229.796646,25,-4.317760,228.206635,229.852814,-1.646179,2.452542,2.467734,1.655572,0.571757,0.208642,0.004094,0.559114,0.405159,133.768921,0.000244,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016141900_6bb,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
33,14:21:11,2025-10-16,g34p_light_v2,mrk,,121,,,0.073783,2.922732,0.071967,1.867786,1.949355,1.903007,4.206252,2.256897,21.135838,21.650597,46.716923,0.441786,7.500000,PSF-00438_20251016142111_701,0.000000,0.000000,0.000000,156.056641,348.570923,0.552296,0.5,0.80,57.902496,1.000000,41.54,40.56,31.69,29.78,29.78,90.04,156.8,-9.2,105.9,262,3.946,14:13:40,2025-10-16,0.01,1,-0.014,-0.013,-0.008,-4.392,124.486,62.581,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,333.565247,25,-11.382193,328.660736,332.300171,-3.639435,2.453425,2.468796,1.656572,0.584671,0.209255,-0.022795,0.563480,0.343077,151.347763,0.000244,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016142111_701,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
34,14:23:47,2025-10-16,g34p_light_v2,mrk,,127,,,0.100797,2.923281,0.097437,1.966716,2.005945,1.957205,3.764726,1.758781,21.741705,22.283144,41.820648,0.441786,7.500000,PSF-00438_20251016142347_292,0.000000,0.000000,0.000000,169.170135,492.338654,0.656395,0.5,0.80,58.748726,1.000000,42.91,41.87,31.62,27.86,27.86,90.02,156.9,157.2,-0.2,224,3.943,14:13:40,2025-10-16,0.01,1,-0.035,-0.022,0.008,175.437,89.967,44.302,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,490.852478,25,-1.713252,488.258606,489.889587,-1.630981,2.455206,2.470663,1.657149,0.939384,0.209810,-0.044422,0.569000,0.308584,169.170135,0.000244,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016142347_292,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
35,14:27:24,2025-10-16,g34p_light_v2,mrk,,105,,,0.071031,2.921637,0.069345,1.880766,1.970851,1.924162,4.326960,2.356109,21.374763,21.893423,48.066521,0.441786,7.500000,PSF-00438_20251016142724_135,0.000000,0.000000,0.000000,203.531387,327.335358,0.378218,0.5,0.80,35.793713,1.000000,42.77,41.75,31.37,30.27,30.27,90.02,156.7,-11.3,107.2,237,3.939,14:24:00,2025-10-16,0.03,1,-0.011,0.009,0.001,148.065,74.220,36.275,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,321.898346,25,-4.664056,318.279877,320.668121,-2.388245,2.455103,2.470497,1.655424,0.581098,0.211888,-0.013097,0.575896,0.320134,203.531387,0.000242,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016142724_135,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
36,14:30:07,2025-10-16,g34p_light_v2,mrk,,108,,,0.075395,2.921438,0.073498,1.675618,1.945653,1.904039,3.930892,1.985240,21.151989,21.614279,43.668339,0.441786,7.500000,PSF-00438_20251016143007_2c1,0.000000,0.000000,0.000000,149.826401,339.168396,0.558254,0.5,0.80,50.216564,1.000000,42.60,41.69,31.22,28.61,28.61,90.02,156.7,16.5,89.5,225,3.935,14:24:00,2025-10-16,0.03,1,-0.027,0.030,0.054,66.593,111.884,55.568,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,334.253662,25,-3.834769,333.061340,333.686615,-0.625275,2.455048,2.470304,1.655217,0.630927,0.213201,-0.030857,0.581114,0.309598,149.826401,0.000244,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016143007_2c1,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
37,14:33:04,2025-10-16,g34p_light_v2,mrk,,102,,,0.057606,2.921334,0.056492,1.481716,1.920950,1.884141,4.201507,2.280557,20.932575,21.341518,46.678223,0.441786,7.500000,PSF-00438_20251016143304_838,0.000000,0.000000,0.000000,185.775162,499.807770,0.628307,0.5,0.80,63.697914,1.000000,42.30,41.49,31.12,29.76,29.76,90.01,156.7,157.3,-0.4,253,3.896,14:24:00,2025-10-16,0.03,1,0.008,0.020,0.002,38.716,83.906,87.439,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,497.963562,25,-1.122727,497.915985,498.202850,-0.286865,2.454800,2.469920,1.655107,0.939467,0.214042,-0.016083,0.587325,0.335297,185.775162,0.000246,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016143304_838,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
38,14:35:59,2025-10-16,g34p_light_v2,mrk,,99,,,0.029815,2.922392,0.029514,0.891935,1.930667,1.908534,4.552456,2.621789,21.206995,21.452929,50.585377,0.441786,7.500000,PSF-00438_20251016143559_7c9,0.000000,0.000000,0.000000,126.087067,363.596680,0.653223,0.5,0.80,33.182777,1.000000,42.59,42.10,31.08,31.16,31.16,90.00,156.8,122.2,22.1,127,3.928,14:24:00,2025-10-16,0.03,1,0.010,0.009,0.075,-16.531,115.244,57.005,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,363.596680,25,1.658574,365.318665,365.967590,-0.648926,2.455632,2.470323,1.656216,0.853051,0.214314,0.001045,0.593149,0.221543,126.087067,0.000242,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016143559_7c9,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
39,14:38:31,2025-10-16,g34p_light_v2,mrk,,101,,,0.188075,2.922556,0.176704,3.840691,1.984466,1.889234,3.876803,1.892337,20.992884,22.051090,43.078461,0.441786,7.500000,PSF-00438_20251016143831_b44,0.000000,0.000000,0.000000,136.722565,477.702698,0.713791,0.5,0.80,66.827545,1.000000,43.94,41.83,31.02,28.37,28.37,89.99,156.8,157.4,-0.4,234,3.925,14:36:12,2025-10-16,0.05,1,0.053,0.039,0.050,30.334,92.863,76.308,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,460.394379,25,-12.470290,457.104919,459.876526,-2.771606,2.455281,2.472128,1.656388,0.939788,0.214860,-0.031276,0.597573,0.317852,136.722565,0.000243,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016143831_b44,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
40,14:40:55,2025-10-16,g34p_light_v2,mrk,,103,,,0.088784,2.921129,0.086165,2.379909,1.924041,1.864926,4.323317,2.399276,20.723755,21.380671,48.042328,0.441786,7.500000,PSF-00438_20251016144055_89d,0.000000,0.000000,0.000000,208.370453,502.908783,0.585670,0.5,0.80,73.916763,1.000000,42.90,41.59,30.90,30.26,30.26,89.99,156.6,157.2,-0.4,316,3.921,14:36:12,2025-10-16,0.05,1,-0.014,-0.023,0.036,202.477,101.742,50.542,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,498.801483,25,-3.554087,495.780579,497.828247,-2.047668,2.454974,2.470756,1.654894,0.939340,0.215904,-0.007521,0.601466,0.391135,208.370453,0.000244,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016144055_89d,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
41,14:43:17,2025-10-16,g34p_light_v2,mrk,,97,,,0.058395,2.922015,0.057251,1.704559,1.894447,1.852125,4.478704,2.584257,20.582998,21.053328,49.772640,0.441786,7.500000,PSF-00438_20251016144317_90f,0.000000,0.000000,0.000000,154.709106,265.312408,0.416880,0.5,0.80,54.063313,1.000000,42.52,41.57,30.78,30.87,30.87,89.98,156.7,-16.7,110.7,324,3.918,14:36:12,2025-10-16,0.05,1,0.009,0.034,0.010,129.555,64.392,31.847,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,260.691772,25,-3.364536,259.259460,260.502838,-1.243378,2.454980,2.470264,1.655821,0.571718,0.216883,0.001247,0.605715,0.398954,154.709106,0.000246,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016144317_90f,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
42,14:47:10,2025-10-16,g34p_light_v2,mrk,,69,,,0.035681,2.922203,0.035251,1.149540,1.860293,1.831743,4.688088,2.827796,20.355185,20.672445,52.096241,0.441786,7.500000,PSF-00438_20251016144710_d75,0.000000,0.000000,0.000000,173.381210,217.026230,0.201105,0.5,0.80,130.733658,1.000000,41.15,40.52,31.04,31.68,31.68,89.99,156.8,157.2,-0.3,1625,3.914,14:36:12,2025-10-16,0.05,1,0.007,0.028,-0.004,66.090,32.616,15.961,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,210.717911,25,-5.353003,207.666992,209.374161,-1.707169,2.453508,2.468348,1.656017,0.939440,0.214710,0.007847,0.614806,1.569273,192.711716,0.000245,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016144710_d75,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
43,14:49:56,2025-10-16,g34p_light_v2,mrk,,65,,,-0.064540,2.922584,-0.065998,-2.201816,1.780565,1.835286,4.675279,2.894714,20.393204,19.785156,51.950432,0.441786,7.500000,PSF-00438_20251016144956_a8e,0.000000,0.000000,0.000000,91.181877,163.032974,0.440715,0.5,0.80,237.985794,1.000000,39.08,40.28,31.17,31.63,31.63,90.00,156.8,-2.6,101.6,1350,3.909,14:47:22,2025-10-16,0.06,1,-0.007,-9999.000,-9999.000,-6.531,-9999.000,-9999.000,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,155.647873,25,-5.211750,156.259064,155.582825,0.676239,2.453163,2.465493,1.656417,0.596393,0.213563,0.005619,0.619063,1.321716,91.181877,0.000243,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016144956_a8e,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
44,14:52:58,2025-10-16,g34p_light_v2,mrk,,88,,,0.062797,2.921599,0.061476,1.487981,1.845804,1.808824,3.953783,2.107979,20.100168,20.511103,43.935558,0.441786,7.500000,PSF-00438_20251016145258_38a,0.000000,0.000000,0.000000,332.440857,456.414337,0.271625,0.5,0.80,155.497894,1.000000,40.44,39.63,31.21,28.71,28.71,89.99,156.7,156.9,-0.1,1431,3.907,14:47:22,2025-10-16,0.06,1,0.004,-0.029,-0.097,337.399,162.775,88.258,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,437.201843,25,-15.703598,428.463226,433.966187,-5.502960,2.452271,2.467340,1.655385,0.938495,0.213288,-0.029559,0.624693,1.394748,332.440857,0.000243,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016145258_38a,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
45,14:56:26,2025-10-16,g34p_light_v2,mrk,,71,,,0.041126,2.921948,0.040555,1.416538,1.875110,1.839939,4.899037,3.023926,20.452572,20.843534,54.457191,0.441786,7.500000,PSF-00438_20251016145626_022,0.000000,0.000000,0.000000,125.145790,171.919403,0.272067,0.5,0.80,104.887428,1.000000,40.88,40.11,31.29,32.45,32.45,89.96,156.7,157.2,-0.3,964,3.902,14:47:22,2025-10-16,0.06,1,-0.014,0.001,0.018,97.670,70.153,34.820,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,162.930969,25,-6.637030,160.535568,162.431824,-1.896255,2.452912,2.467925,1.655751,0.939342,0.212575,0.014236,0.630111,0.974306,125.145790,0.000243,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016145626_022,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
46,14:58:52,2025-10-16,g34p_light_v2,mrk,,75,,,0.016588,2.923900,0.016495,0.571254,1.783562,1.769382,4.785992,3.002430,19.664394,19.821980,53.190098,0.441786,7.500000,PSF-00438_20251016145852_a7d,0.000000,0.000000,0.000000,165.648575,193.703415,0.144834,0.5,0.80,82.109947,1.000000,38.57,38.26,31.44,32.04,32.04,89.98,157.0,157.0,0.0,1417,3.899,14:47:22,2025-10-16,0.06,1,0.021,0.011,-0.003,14.366,6.312,3.155,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,191.018707,25,-2.300133,189.731247,190.415390,-0.684143,2.450371,2.464735,1.657799,0.938707,0.211374,0.007457,0.634337,1.382270,166.571259,0.000244,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016145852_a7d,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
47,15:01:46,2025-10-16,g34p_light_v2,mrk,,70,,,0.058383,2.923340,0.057240,2.125391,1.901546,1.848855,5.111364,3.209818,20.553904,21.139683,56.823559,0.441786,7.500000,PSF-00438_20251016150146_c85,0.000000,0.000000,0.000000,133.854752,154.893799,0.135829,0.5,0.80,73.806068,1.000000,40.63,39.50,31.65,33.21,33.21,89.95,156.9,157.4,-0.3,1358,3.895,14:59:05,2025-10-16,0.07,1,0.025,0.032,-0.032,5.024,125.683,68.623,0,150,-9999.000,-9999.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,0,mpf,7000,500,5.000000,2.000000,300,300,300,152.479645,25,-1.962950,151.701447,152.087784,-0.386337,2.452013,2.467493,1.657211,0.939767,0.209627,0.019171,0.638056,1.329310,133.854752,0.000246,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251016150146_c85,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-10-05T12:52:38.073Z
